trans_date,first,last,merchant,category,amount,city,state,is_fraud,email
08/13/2026 13:07,Kavya,Sharma,Amazon,food,50523.03,Delhi,TN,1,kavya.sharma@mail.com
06/11/2026 08:32,Ananya,Singh,Zomato,travel,22257.44,Pune,DL,0,ananya.singh@mail.com
06/07/2026 22:18,Aarav,Sharma,Big Bazaar,food,65918.73,Delhi,MH,0,aarav.sharma@mail.com
07/15/2026 12:55,Ishaan,Kapoor,Pizza Hut,transport,49327.03,Kolkata,TN,0,ishaan.kapoor@mail.com
11/27/2026 13:13,Rohan,Gupta,Big Bazaar,grocery,17163.08,Hyderabad,MH,0,rohan.gupta@mail.com
04/10/2026 09:12,Riya,Gupta,Ola,grocery,12151.84,Mumbai,DL,0,riya.gupta@mail.com
01/23/2026 15:26,Rohan,Verma,Amazon,transport,58130.44,Hyderabad,TN,0,rohan.verma@mail.com
07/21/2026 06:57,Arjun,Verma,IRCTC,electronics,5235.24,Ahmedabad,TS,0,arjun.verma@mail.com
06/23/2026 00:33,Ananya,Verma,Ola,grocery,559.99,Pune,MH,0,ananya.verma@mail.com
12/24/2026 13:25,Kavya,Kapoor,Croma,food,12032.11,Chennai,TN,0,kavya.kapoor@mail.com
01/13/2026 21:53,Kavya,Nair,Croma,shopping,72233.01,Hyderabad,MH,0,kavya.nair@mail.com
09/07/2026 21:34,Neha,Gupta,Dominos,transport,54873.82,Pune,TS,0,neha.gupta@mail.com
08/23/2026 10:14,Ishaan,Patel,Apple Store,travel,25441.33,Pune,TN,0,ishaan.patel@mail.com
02/04/2026 07:27,Aditya,Verma,IRCTC,electronics,13502.05,Chennai,DL,0,aditya.verma@mail.com
11/28/2026 06:16,Meera,Verma,Ola,grocery,19654.92,Pune,WB,1,meera.verma@mail.com
05/19/2026 07:39,Aditya,Gupta,Amazon,food,24663.7,Ahmedabad,WB,0,aditya.gupta@mail.com
05/01/2026 14:22,Aditya,Reddy,Uber,transport,16777.92,Ahmedabad,GJ,0,aditya.reddy@mail.com
04/03/2026 08:06,Ananya,Verma,Air India,electronics,35299.61,Mumbai,KA,0,ananya.verma@mail.com
02/16/2026 06:24,Ishaan,Sharma,Reliance Store,food,55518.51,Ahmedabad,GJ,0,ishaan.sharma@mail.com
09/05/2026 11:44,Riya,Singh,Reliance Store,food,40340.07,Ahmedabad,TN,0,riya.singh@mail.com
06/27/2026 13:36,Ishaan,Mehta,IRCTC,electronics,21881.21,Mumbai,GJ,0,ishaan.mehta@mail.com
09/22/2026 02:45,Meera,Nair,Swiggy,food,22815.42,Mumbai,TN,0,meera.nair@mail.com
01/20/2026 14:15,Kavya,Patel,Swiggy,grocery,73996.24,Ahmedabad,TS,0,kavya.patel@mail.com
02/09/2026 05:20,Neha,Patel,Air India,grocery,2938.52,Chennai,KA,0,neha.patel@mail.com
12/26/2026 14:58,Arjun,Verma,Big Bazaar,grocery,3822.53,Mumbai,DL,0,arjun.verma@mail.com
06/27/2026 08:25,Meera,Das,Flipkart,food,40232.42,Delhi,DL,0,meera.das@mail.com
10/20/2026 22:01,Aarav,Mehta,Air India,grocery,33438.43,Kolkata,KA,0,aarav.mehta@mail.com
07/26/2026 17:20,Ananya,Singh,Apple Store,transport,27142.7,Ahmedabad,MH,0,ananya.singh@mail.com
03/22/2026 15:56,Neha,Mehta,Flipkart,shopping,44160.55,Delhi,TS,0,neha.mehta@mail.com
03/17/2026 16:32,Ananya,Kapoor,Amazon,transport,9515.02,Delhi,TS,0,ananya.kapoor@mail.com
08/24/2026 21:24,Ananya,Nair,Swiggy,transport,17118.45,Pune,GJ,0,ananya.nair@mail.com
08/19/2026 19:35,Arjun,Patel,Starbucks,food,69274.0,Delhi,WB,0,arjun.patel@mail.com
05/26/2026 22:02,Arjun,Kapoor,Uber,travel,43576.96,Bangalore,KA,0,arjun.kapoor@mail.com
02/09/2026 13:29,Aditya,Das,Nike,food,47690.92,Chennai,WB,0,aditya.das@mail.com
04/27/2026 17:45,Neha,Nair,Flipkart,electronics,56964.1,Kolkata,MH,0,neha.nair@mail.com
06/23/2026 05:33,Meera,Sharma,Reliance Store,grocery,79859.03,Bangalore,TN,0,meera.sharma@mail.com
09/14/2026 13:26,Ananya,Nair,Pizza Hut,travel,68807.3,Pune,TN,0,ananya.nair@mail.com
12/13/2026 02:01,Aditya,Gupta,Amazon,transport,25778.98,Ahmedabad,WB,0,aditya.gupta@mail.com
05/19/2026 13:58,Aarav,Verma,IRCTC,grocery,65082.51,Ahmedabad,TS,0,aarav.verma@mail.com
11/05/2026 23:32,Ishaan,Gupta,Croma,food,20104.28,Mumbai,WB,0,ishaan.gupta@mail.com
09/04/2026 17:47,Meera,Verma,Uber,electronics,3663.7,Hyderabad,MH,0,meera.verma@mail.com
09/08/2026 17:25,Ananya,Mehta,Myntra,transport,42704.6,Delhi,TN,0,ananya.mehta@mail.com
02/28/2026 11:17,Ananya,Verma,Flipkart,electronics,74257.49,Bangalore,TN,0,ananya.verma@mail.com
05/24/2026 07:51,Ananya,Reddy,Ola,travel,39923.38,Ahmedabad,KA,0,ananya.reddy@mail.com
07/10/2026 12:44,Rohan,Singh,Dominos,transport,912.79,Ahmedabad,GJ,0,rohan.singh@mail.com
04/03/2026 16:40,Neha,Gupta,Big Bazaar,travel,25531.89,Delhi,TN,0,neha.gupta@mail.com
12/22/2026 12:59,Ishaan,Nair,Apple Store,food,50334.03,Pune,MH,0,ishaan.nair@mail.com
12/01/2026 16:59,Aditya,Verma,Myntra,food,19555.05,Mumbai,WB,0,aditya.verma@mail.com
01/23/2026 05:07,Ananya,Mehta,Big Bazaar,electronics,42721.38,Hyderabad,DL,0,ananya.mehta@mail.com
05/15/2026 05:26,Kavya,Singh,Flipkart,electronics,56953.34,Pune,TN,0,kavya.singh@mail.com
01/22/2026 02:45,Kavya,Mehta,Apple Store,shopping,51090.38,Mumbai,KA,1,kavya.mehta@mail.com
06/13/2026 10:34,Aarav,Das,Reliance Store,electronics,43030.48,Delhi,WB,0,aarav.das@mail.com
01/26/2026 04:20,Neha,Patel,Flipkart,electronics,73384.68,Bangalore,KA,1,neha.patel@mail.com
02/20/2026 19:21,Kavya,Das,Apple Store,electronics,26035.15,Pune,KA,0,kavya.das@mail.com
03/02/2026 05:21,Neha,Patel,Amazon,grocery,60161.07,Hyderabad,WB,0,neha.patel@mail.com
09/05/2026 17:28,Riya,Nair,Croma,transport,27236.28,Delhi,TS,0,riya.nair@mail.com
11/19/2026 06:20,Rohan,Gupta,Ola,grocery,43373.06,Mumbai,TN,0,rohan.gupta@mail.com
12/06/2026 00:46,Aarav,Reddy,Reliance Store,shopping,57188.57,Ahmedabad,TS,1,aarav.reddy@mail.com
09/14/2026 04:45,Aarav,Verma,Swiggy,transport,65873.45,Bangalore,GJ,1,aarav.verma@mail.com
08/09/2026 23:43,Arjun,Das,Reliance Store,transport,8577.22,Chennai,TS,0,arjun.das@mail.com
02/18/2026 23:02,Ananya,Kapoor,Myntra,grocery,43158.65,Pune,TS,0,ananya.kapoor@mail.com
07/11/2026 19:01,Ishaan,Verma,Starbucks,grocery,72738.02,Ahmedabad,KA,1,ishaan.verma@mail.com
01/03/2026 17:56,Riya,Sharma,Pizza Hut,travel,74824.24,Ahmedabad,GJ,0,riya.sharma@mail.com
09/07/2026 11:34,Ishaan,Mehta,Nike,transport,2941.31,Chennai,TS,0,ishaan.mehta@mail.com
10/12/2026 00:22,Aarav,Kapoor,Nike,transport,23379.7,Mumbai,WB,0,aarav.kapoor@mail.com
09/22/2026 13:47,Riya,Mehta,Ola,shopping,870.09,Mumbai,MH,0,riya.mehta@mail.com
06/10/2026 10:05,Neha,Kapoor,IRCTC,electronics,9872.86,Hyderabad,MH,1,neha.kapoor@mail.com
06/11/2026 12:48,Aarav,Nair,Croma,shopping,49473.79,Chennai,MH,0,aarav.nair@mail.com
12/20/2026 12:23,Rohan,Verma,Reliance Store,grocery,39669.7,Pune,DL,0,rohan.verma@mail.com
11/16/2026 00:49,Rohan,Gupta,Zomato,grocery,20137.98,Mumbai,TN,0,rohan.gupta@mail.com
03/18/2026 19:55,Aditya,Nair,Air India,transport,67207.79,Kolkata,TS,1,aditya.nair@mail.com
02/14/2026 12:32,Arjun,Gupta,Zomato,grocery,21094.58,Hyderabad,TN,0,arjun.gupta@mail.com
11/09/2026 12:03,Ishaan,Gupta,Swiggy,electronics,39941.72,Hyderabad,MH,0,ishaan.gupta@mail.com
09/06/2026 19:07,Riya,Gupta,Big Bazaar,travel,13332.74,Kolkata,MH,0,riya.gupta@mail.com
12/17/2026 11:38,Arjun,Singh,Flipkart,electronics,17442.8,Mumbai,MH,0,arjun.singh@mail.com
10/18/2026 14:31,Meera,Patel,IRCTC,shopping,57856.85,Kolkata,WB,0,meera.patel@mail.com
08/07/2026 12:39,Aarav,Sharma,Nike,transport,66335.24,Delhi,MH,0,aarav.sharma@mail.com
05/03/2026 22:51,Neha,Das,Swiggy,grocery,59882.3,Bangalore,DL,0,neha.das@mail.com
12/10/2026 19:04,Riya,Nair,Flipkart,shopping,46900.43,Bangalore,TN,0,riya.nair@mail.com
11/06/2026 12:59,Riya,Kapoor,Uber,electronics,79873.3,Mumbai,TS,0,riya.kapoor@mail.com
05/07/2026 21:54,Neha,Reddy,Apple Store,electronics,32181.4,Chennai,KA,0,neha.reddy@mail.com
11/22/2026 00:32,Aarav,Mehta,Zomato,shopping,37846.67,Chennai,TS,0,aarav.mehta@mail.com
07/12/2026 13:32,Ishaan,Reddy,Dominos,food,74161.61,Hyderabad,TS,0,ishaan.reddy@mail.com
12/06/2026 00:40,Ishaan,Gupta,Pizza Hut,transport,65899.38,Pune,GJ,1,ishaan.gupta@mail.com
11/27/2026 20:37,Riya,Singh,Amazon,transport,6953.97,Bangalore,TS,0,riya.singh@mail.com
02/27/2026 22:07,Rohan,Sharma,Starbucks,travel,67926.17,Bangalore,DL,0,rohan.sharma@mail.com
12/14/2026 15:59,Ishaan,Kapoor,Big Bazaar,grocery,39123.31,Ahmedabad,KA,0,ishaan.kapoor@mail.com
12/18/2026 03:20,Arjun,Nair,Ola,electronics,7634.0,Pune,TN,0,arjun.nair@mail.com
02/26/2026 23:01,Riya,Nair,Zomato,grocery,20952.41,Delhi,TN,0,riya.nair@mail.com
04/08/2026 03:48,Ishaan,Kapoor,Big Bazaar,transport,45719.87,Kolkata,KA,1,ishaan.kapoor@mail.com
09/04/2026 05:47,Arjun,Reddy,Dominos,food,61696.64,Pune,TS,0,arjun.reddy@mail.com
10/22/2026 03:49,Ananya,Gupta,Apple Store,transport,12388.73,Kolkata,WB,0,ananya.gupta@mail.com
07/24/2026 05:37,Aditya,Singh,Flipkart,grocery,10082.1,Chennai,GJ,0,aditya.singh@mail.com
07/03/2026 15:18,Arjun,Sharma,Pizza Hut,grocery,41564.93,Mumbai,DL,0,arjun.sharma@mail.com
12/06/2026 11:01,Aditya,Patel,Pizza Hut,electronics,52579.67,Hyderabad,DL,0,aditya.patel@mail.com
04/16/2026 22:50,Neha,Reddy,IRCTC,electronics,65542.91,Hyderabad,TN,0,neha.reddy@mail.com
04/09/2026 16:09,Ishaan,Reddy,Flipkart,travel,26933.15,Pune,GJ,0,ishaan.reddy@mail.com
04/13/2026 11:36,Aditya,Sharma,Flipkart,grocery,45466.3,Hyderabad,KA,0,aditya.sharma@mail.com
01/09/2026 13:27,Neha,Sharma,Ola,travel,13932.34,Chennai,MH,0,neha.sharma@mail.com
01/24/2026 06:02,Aarav,Singh,Swiggy,electronics,35345.94,Kolkata,TN,0,aarav.singh@mail.com
01/17/2026 22:04,Aditya,Mehta,Amazon,electronics,424.6,Pune,WB,0,aditya.mehta@mail.com
03/02/2026 16:36,Kavya,Mehta,Flipkart,shopping,67178.64,Bangalore,GJ,0,kavya.mehta@mail.com
06/20/2026 04:55,Meera,Das,Myntra,travel,16234.66,Ahmedabad,MH,0,meera.das@mail.com
03/27/2026 11:45,Riya,Mehta,Air India,transport,40040.05,Pune,KA,0,riya.mehta@mail.com
02/05/2026 12:35,Ishaan,Verma,Air India,electronics,54701.19,Delhi,TN,0,ishaan.verma@mail.com
04/12/2026 21:17,Aditya,Nair,Uber,shopping,45101.42,Mumbai,GJ,0,aditya.nair@mail.com
07/25/2026 01:51,Ananya,Mehta,Uber,food,11585.68,Ahmedabad,GJ,1,ananya.mehta@mail.com
04/08/2026 22:09,Aarav,Singh,Big Bazaar,shopping,59856.32,Kolkata,TS,0,aarav.singh@mail.com
11/21/2026 11:14,Rohan,Sharma,Croma,electronics,19979.34,Delhi,DL,0,rohan.sharma@mail.com
01/05/2026 02:46,Meera,Mehta,Uber,shopping,56387.29,Delhi,GJ,1,meera.mehta@mail.com
08/20/2026 18:34,Aarav,Gupta,IRCTC,food,16440.8,Chennai,KA,0,aarav.gupta@mail.com
06/13/2026 00:41,Riya,Sharma,Air India,electronics,49242.17,Ahmedabad,DL,1,riya.sharma@mail.com
02/25/2026 21:51,Aarav,Reddy,IRCTC,grocery,25068.59,Bangalore,MH,0,aarav.reddy@mail.com
01/21/2026 10:32,Rohan,Patel,Zomato,shopping,11773.3,Hyderabad,DL,0,rohan.patel@mail.com
09/16/2026 14:37,Arjun,Reddy,Myntra,shopping,40825.25,Mumbai,DL,0,arjun.reddy@mail.com
03/18/2026 17:05,Kavya,Mehta,IRCTC,transport,32562.14,Mumbai,DL,0,kavya.mehta@mail.com
11/22/2026 06:52,Ananya,Reddy,Starbucks,travel,5579.17,Chennai,GJ,0,ananya.reddy@mail.com
01/13/2026 07:20,Aarav,Gupta,Nike,shopping,37349.94,Ahmedabad,KA,0,aarav.gupta@mail.com
08/11/2026 02:11,Kavya,Singh,Myntra,transport,64246.73,Ahmedabad,DL,1,kavya.singh@mail.com
09/06/2026 11:10,Aditya,Mehta,Ola,shopping,27767.39,Ahmedabad,GJ,0,aditya.mehta@mail.com
04/21/2026 12:10,Arjun,Patel,Myntra,transport,51610.79,Chennai,WB,0,arjun.patel@mail.com
06/08/2026 00:45,Aditya,Kapoor,Apple Store,food,18491.4,Delhi,GJ,0,aditya.kapoor@mail.com
12/20/2026 10:04,Kavya,Kapoor,Zomato,electronics,3032.08,Delhi,KA,1,kavya.kapoor@mail.com
01/27/2026 23:58,Ishaan,Nair,Pizza Hut,travel,34155.75,Mumbai,KA,1,ishaan.nair@mail.com
10/08/2026 04:08,Arjun,Gupta,Ola,electronics,57494.66,Hyderabad,WB,1,arjun.gupta@mail.com
07/04/2026 19:22,Aarav,Reddy,Swiggy,grocery,10456.61,Kolkata,GJ,0,aarav.reddy@mail.com
03/14/2026 18:15,Neha,Kapoor,Apple Store,travel,506.54,Pune,DL,0,neha.kapoor@mail.com
12/08/2026 20:25,Aarav,Gupta,Myntra,transport,52688.06,Delhi,KA,0,aarav.gupta@mail.com
04/13/2026 12:12,Kavya,Mehta,Flipkart,transport,9257.86,Hyderabad,MH,0,kavya.mehta@mail.com
07/10/2026 02:37,Aarav,Patel,Swiggy,transport,21373.69,Mumbai,WB,0,aarav.patel@mail.com
08/22/2026 00:24,Ananya,Kapoor,Myntra,food,78760.07,Chennai,MH,1,ananya.kapoor@mail.com
09/11/2026 19:09,Kavya,Reddy,Swiggy,electronics,3182.55,Mumbai,KA,0,kavya.reddy@mail.com
03/02/2026 01:59,Aditya,Gupta,Air India,electronics,63593.41,Ahmedabad,MH,1,aditya.gupta@mail.com
06/18/2026 08:30,Riya,Reddy,Starbucks,grocery,56493.54,Ahmedabad,GJ,0,riya.reddy@mail.com
02/24/2026 01:29,Aarav,Gupta,Apple Store,food,54506.46,Chennai,DL,1,aarav.gupta@mail.com
01/10/2026 19:14,Arjun,Das,Nike,shopping,41201.69,Mumbai,GJ,0,arjun.das@mail.com
10/21/2026 08:06,Kavya,Verma,IRCTC,transport,77787.1,Hyderabad,MH,0,kavya.verma@mail.com
10/15/2026 02:14,Ishaan,Sharma,Croma,food,74006.42,Pune,KA,1,ishaan.sharma@mail.com
10/15/2026 05:53,Arjun,Kapoor,Ola,shopping,17566.74,Bangalore,TN,0,arjun.kapoor@mail.com
01/20/2026 09:19,Aditya,Patel,Croma,shopping,9346.52,Hyderabad,KA,0,aditya.patel@mail.com
04/21/2026 07:20,Meera,Mehta,Apple Store,transport,58515.92,Pune,GJ,0,meera.mehta@mail.com
04/07/2026 11:41,Aarav,Kapoor,IRCTC,travel,468.18,Mumbai,KA,0,aarav.kapoor@mail.com
03/25/2026 23:28,Arjun,Singh,Nike,electronics,8599.63,Mumbai,KA,1,arjun.singh@mail.com
08/03/2026 07:25,Rohan,Nair,Apple Store,shopping,58653.64,Mumbai,TN,0,rohan.nair@mail.com
02/09/2026 01:08,Aditya,Patel,Amazon,travel,6384.26,Pune,TN,0,aditya.patel@mail.com
06/02/2026 05:21,Neha,Das,Pizza Hut,transport,6311.11,Mumbai,WB,0,neha.das@mail.com
04/28/2026 09:22,Riya,Patel,Myntra,food,38552.76,Ahmedabad,MH,0,riya.patel@mail.com
01/24/2026 16:56,Arjun,Verma,Amazon,shopping,38697.7,Ahmedabad,GJ,0,arjun.verma@mail.com
02/24/2026 06:48,Ananya,Patel,Croma,grocery,71990.89,Bangalore,MH,0,ananya.patel@mail.com
06/01/2026 16:22,Ananya,Das,Zomato,transport,55916.18,Mumbai,KA,1,ananya.das@mail.com
10/25/2026 05:34,Riya,Patel,Myntra,shopping,61434.4,Hyderabad,MH,0,riya.patel@mail.com
05/16/2026 23:04,Arjun,Kapoor,Myntra,electronics,9438.7,Delhi,GJ,0,arjun.kapoor@mail.com
01/09/2026 11:30,Neha,Sharma,Swiggy,electronics,39511.39,Kolkata,TN,0,neha.sharma@mail.com
05/07/2026 21:35,Aarav,Reddy,Amazon,shopping,18402.32,Hyderabad,DL,0,aarav.reddy@mail.com
08/26/2026 10:29,Meera,Sharma,Reliance Store,shopping,41617.9,Hyderabad,KA,0,meera.sharma@mail.com
11/04/2026 02:18,Neha,Reddy,Ola,shopping,31624.25,Hyderabad,MH,0,neha.reddy@mail.com
02/02/2026 04:56,Kavya,Verma,Zomato,travel,41778.74,Bangalore,TN,1,kavya.verma@mail.com
09/12/2026 16:14,Meera,Kapoor,Flipkart,food,31396.65,Chennai,TN,0,meera.kapoor@mail.com
12/26/2026 22:12,Aditya,Sharma,Amazon,grocery,43249.65,Mumbai,TN,0,aditya.sharma@mail.com
03/16/2026 02:38,Meera,Verma,Croma,electronics,52878.93,Pune,MH,1,meera.verma@mail.com
12/08/2026 06:09,Arjun,Sharma,Starbucks,grocery,58633.92,Pune,KA,0,arjun.sharma@mail.com
04/23/2026 05:46,Meera,Singh,Uber,transport,24357.93,Kolkata,TN,0,meera.singh@mail.com
09/25/2026 08:02,Ishaan,Nair,Starbucks,food,55566.58,Mumbai,DL,0,ishaan.nair@mail.com
12/26/2026 02:33,Riya,Kapoor,Croma,electronics,36660.61,Hyderabad,TS,0,riya.kapoor@mail.com
01/19/2026 23:42,Meera,Mehta,Starbucks,electronics,7490.56,Ahmedabad,TS,0,meera.mehta@mail.com
08/26/2026 02:33,Kavya,Singh,Ola,travel,52364.95,Pune,GJ,1,kavya.singh@mail.com
10/23/2026 20:42,Aarav,Das,Dominos,transport,10119.52,Delhi,TN,0,aarav.das@mail.com
04/08/2026 20:26,Aarav,Kapoor,Nike,transport,21241.94,Mumbai,DL,0,aarav.kapoor@mail.com
02/14/2026 19:08,Meera,Mehta,Reliance Store,electronics,65046.82,Mumbai,MH,0,meera.mehta@mail.com
01/01/2026 05:38,Aditya,Verma,Ola,shopping,35043.03,Ahmedabad,WB,0,aditya.verma@mail.com
09/27/2026 00:07,Riya,Das,Apple Store,travel,26220.15,Mumbai,TS,0,riya.das@mail.com
05/19/2026 07:18,Arjun,Kapoor,Uber,travel,4754.53,Ahmedabad,DL,0,arjun.kapoor@mail.com
03/02/2026 17:52,Aditya,Verma,Flipkart,shopping,67453.75,Mumbai,KA,0,aditya.verma@mail.com
03/12/2026 21:47,Aarav,Das,Myntra,transport,2142.93,Kolkata,GJ,0,aarav.das@mail.com
06/20/2026 07:15,Ishaan,Verma,Amazon,grocery,35363.3,Bangalore,TS,1,ishaan.verma@mail.com
10/18/2026 09:51,Aditya,Das,Flipkart,food,45213.69,Pune,WB,0,aditya.das@mail.com
06/28/2026 23:48,Aditya,Mehta,Apple Store,transport,64112.6,Chennai,WB,0,aditya.mehta@mail.com
03/28/2026 03:38,Kavya,Das,Swiggy,transport,13173.26,Ahmedabad,DL,0,kavya.das@mail.com
08/20/2026 17:59,Aditya,Mehta,Flipkart,transport,31290.07,Mumbai,MH,0,aditya.mehta@mail.com
10/14/2026 06:50,Ananya,Verma,Croma,shopping,78970.05,Kolkata,KA,0,ananya.verma@mail.com
05/05/2026 15:09,Neha,Mehta,IRCTC,electronics,59002.61,Pune,WB,0,neha.mehta@mail.com
01/26/2026 10:22,Ishaan,Nair,Big Bazaar,grocery,3398.79,Hyderabad,WB,0,ishaan.nair@mail.com
07/26/2026 14:36,Kavya,Verma,Flipkart,travel,30330.89,Pune,KA,0,kavya.verma@mail.com
03/26/2026 11:17,Arjun,Singh,Uber,shopping,48569.48,Bangalore,MH,1,arjun.singh@mail.com
11/22/2026 19:41,Ananya,Singh,Dominos,food,63058.08,Mumbai,KA,1,ananya.singh@mail.com
05/05/2026 10:32,Neha,Kapoor,Air India,travel,42859.81,Hyderabad,DL,0,neha.kapoor@mail.com
09/20/2026 23:35,Ishaan,Reddy,Uber,electronics,26843.88,Ahmedabad,TN,0,ishaan.reddy@mail.com
12/04/2026 00:33,Meera,Verma,Apple Store,shopping,28396.79,Delhi,KA,0,meera.verma@mail.com
07/11/2026 06:32,Aarav,Reddy,Air India,shopping,60586.24,Chennai,TN,0,aarav.reddy@mail.com
11/20/2026 10:58,Meera,Reddy,Flipkart,grocery,35776.96,Pune,DL,0,meera.reddy@mail.com
04/13/2026 03:45,Kavya,Singh,IRCTC,travel,32116.85,Hyderabad,WB,0,kavya.singh@mail.com
07/25/2026 04:07,Riya,Reddy,Apple Store,travel,21546.76,Kolkata,TN,0,riya.reddy@mail.com
08/25/2026 23:46,Kavya,Gupta,Swiggy,grocery,2624.64,Ahmedabad,WB,0,kavya.gupta@mail.com
08/07/2026 08:17,Ishaan,Patel,Croma,shopping,69006.02,Pune,TN,0,ishaan.patel@mail.com
04/21/2026 16:42,Ishaan,Sharma,Starbucks,grocery,23875.64,Mumbai,WB,0,ishaan.sharma@mail.com
01/20/2026 17:17,Meera,Reddy,Zomato,shopping,77357.03,Kolkata,MH,0,meera.reddy@mail.com
02/18/2026 19:38,Riya,Kapoor,Croma,electronics,16600.84,Bangalore,GJ,0,riya.kapoor@mail.com
03/10/2026 09:13,Aarav,Kapoor,IRCTC,transport,10622.03,Mumbai,KA,0,aarav.kapoor@mail.com
09/05/2026 11:41,Riya,Gupta,Ola,transport,11352.02,Ahmedabad,DL,0,riya.gupta@mail.com
03/28/2026 22:19,Meera,Singh,Reliance Store,travel,26826.65,Mumbai,GJ,0,meera.singh@mail.com
10/08/2026 16:43,Ananya,Verma,Pizza Hut,grocery,66394.83,Hyderabad,KA,0,ananya.verma@mail.com
09/07/2026 15:46,Kavya,Mehta,Flipkart,electronics,49896.24,Chennai,DL,0,kavya.mehta@mail.com
07/12/2026 04:53,Riya,Reddy,Myntra,travel,64208.62,Delhi,KA,1,riya.reddy@mail.com
10/04/2026 19:41,Riya,Mehta,Starbucks,electronics,49199.34,Kolkata,GJ,0,riya.mehta@mail.com
02/24/2026 13:04,Aarav,Das,Dominos,shopping,7528.69,Chennai,WB,0,aarav.das@mail.com
09/24/2026 15:27,Kavya,Gupta,Starbucks,shopping,10152.95,Mumbai,DL,0,kavya.gupta@mail.com
06/01/2026 23:07,Neha,Kapoor,Starbucks,food,29839.12,Ahmedabad,WB,0,neha.kapoor@mail.com
04/28/2026 20:23,Arjun,Sharma,Air India,electronics,28384.25,Delhi,WB,1,arjun.sharma@mail.com
11/23/2026 07:57,Rohan,Mehta,Croma,shopping,66245.38,Mumbai,GJ,0,rohan.mehta@mail.com
06/13/2026 17:07,Aarav,Patel,Dominos,grocery,53988.71,Chennai,TS,0,aarav.patel@mail.com
02/12/2026 23:03,Riya,Nair,Croma,transport,14223.51,Kolkata,KA,1,riya.nair@mail.com
08/16/2026 19:52,Aarav,Gupta,IRCTC,grocery,78196.81,Hyderabad,WB,0,aarav.gupta@mail.com
10/09/2026 09:56,Arjun,Gupta,IRCTC,transport,43875.93,Hyderabad,DL,0,arjun.gupta@mail.com
06/14/2026 01:26,Ananya,Gupta,Starbucks,food,62093.61,Ahmedabad,WB,1,ananya.gupta@mail.com
07/18/2026 17:34,Aditya,Sharma,IRCTC,travel,72992.2,Delhi,DL,0,aditya.sharma@mail.com
02/24/2026 18:39,Aarav,Gupta,Air India,transport,12992.13,Mumbai,MH,0,aarav.gupta@mail.com
01/23/2026 01:26,Meera,Kapoor,IRCTC,transport,69536.7,Mumbai,GJ,1,meera.kapoor@mail.com
03/11/2026 17:24,Ananya,Kapoor,Nike,travel,65039.13,Hyderabad,GJ,0,ananya.kapoor@mail.com
08/14/2026 15:03,Ishaan,Sharma,Apple Store,food,29524.0,Bangalore,WB,0,ishaan.sharma@mail.com
02/15/2026 08:08,Ishaan,Mehta,Dominos,grocery,66367.32,Mumbai,TS,0,ishaan.mehta@mail.com
08/26/2026 00:40,Kavya,Singh,Swiggy,transport,37634.99,Ahmedabad,GJ,0,kavya.singh@mail.com
04/08/2026 20:29,Arjun,Verma,Flipkart,shopping,57241.92,Chennai,DL,0,arjun.verma@mail.com
03/26/2026 18:11,Aditya,Das,Amazon,grocery,37630.95,Pune,WB,0,aditya.das@mail.com
07/06/2026 09:28,Kavya,Nair,Reliance Store,electronics,19459.98,Bangalore,MH,0,kavya.nair@mail.com
08/21/2026 13:34,Meera,Das,Flipkart,grocery,62496.38,Ahmedabad,GJ,0,meera.das@mail.com
10/21/2026 23:42,Arjun,Patel,Croma,electronics,28606.06,Kolkata,TS,0,arjun.patel@mail.com
05/15/2026 07:49,Kavya,Gupta,Dominos,electronics,72558.22,Delhi,DL,0,kavya.gupta@mail.com
12/22/2026 09:23,Meera,Patel,Nike,travel,59407.1,Delhi,TS,0,meera.patel@mail.com
03/04/2026 08:13,Ishaan,Sharma,Big Bazaar,transport,44024.48,Delhi,GJ,0,ishaan.sharma@mail.com
12/08/2026 12:17,Ishaan,Singh,Apple Store,grocery,64616.45,Chennai,TS,0,ishaan.singh@mail.com
10/12/2026 10:26,Aditya,Singh,Zomato,electronics,44741.39,Bangalore,WB,0,aditya.singh@mail.com
07/23/2026 21:47,Riya,Verma,Reliance Store,grocery,57573.78,Pune,WB,0,riya.verma@mail.com
01/03/2026 14:38,Arjun,Mehta,IRCTC,food,867.95,Delhi,GJ,0,arjun.mehta@mail.com
08/06/2026 14:36,Meera,Mehta,Nike,electronics,28310.11,Delhi,MH,0,meera.mehta@mail.com
05/23/2026 23:30,Ishaan,Singh,Starbucks,electronics,27463.45,Hyderabad,WB,1,ishaan.singh@mail.com
02/13/2026 04:10,Kavya,Verma,Flipkart,electronics,84.75,Bangalore,KA,0,kavya.verma@mail.com
11/19/2026 11:39,Ananya,Kapoor,Pizza Hut,food,70340.77,Mumbai,KA,0,ananya.kapoor@mail.com
04/08/2026 04:30,Riya,Kapoor,Apple Store,shopping,64957.1,Hyderabad,TS,1,riya.kapoor@mail.com
06/04/2026 16:58,Kavya,Patel,Swiggy,grocery,53661.3,Bangalore,WB,0,kavya.patel@mail.com
05/23/2026 01:45,Aditya,Verma,Amazon,grocery,68532.19,Hyderabad,MH,1,aditya.verma@mail.com
08/18/2026 15:49,Rohan,Patel,Ola,food,28983.74,Pune,WB,0,rohan.patel@mail.com
